#GENE	SYN_GERP
C11orf88	-0.7405848101265821
LAYN	-0.6928638554216868
SIK2	-1.23400472972973
PPP2R1B	0.011398442367601255
ALG9	0.03298768472906404
FDXACB1	0.5818517100371746
C11orf1	0.7201620689655173
CRYAB	1.4349977272727272
HSPB2-C11orf52	-0.12465607476635515
C11orf52	-0.36227818181818183
DIXDC1	-0.3720000000000001
DLAT	0.2987193905817174
PIH1D2	1.127697520661157
C11orf57	1.4319041237113401
TIMM8B	-0.7675348837209302
SDHD	-0.11072826086956504
IL18	0.276803448275862
TEX12	1.742018409090909
BCO2	0.6815164062499999
PTS	-0.7499927419354839
TTC12	-1.565454098360656
ANKK1	-0.8174277634961438
DRD2	0.7223401913875598
TMPRSS5	-1.0227520717131475
ZW10	-0.22006133116883114
CLDN25	-1.1302656000000002
USP28	-0.5444265086206898
HTR3B	-0.7826343673469387
HTR3A	-1.06992140077821
ZBTB16	-0.7221325806451613
NNMT	-1.8256581967213112
C11orf71	-2.0322188235294116
RBM7	-0.6587055555555555
REXO2	2.7136462365591396
NXPE1	-1.4619835483870969
NXPE4	-1.2902528037383179
NXPE2	-0.6664678571428572
CADM1	1.0975158371040723
BUD13	-0.5064137568493151
ZNF259	-0.3354668269230769
APOA5	-0.8780329670329672
APOA4	-0.42224581005586587
APOC3	-1.688925925925926
APOA1	-0.17840079365079364
SIK3	0.28510794782608706
PAFAH1B2	1.7862194845360824
SIDT2	-0.1971144827586207
TAGLN	-0.2561264367816091
PCSK7	-1.0038223350253808
RNF214	1.575728480243161
BACE1	0.4588089147286822
CEP164	-0.9172283803030302
DSCAML1	0.13318760676156585
FXYD2	-0.9590709677419357
FXYD6-FXYD2	0.5768245614035087
FXYD6	-0.8880666666666669
TMPRSS13	-1.150345436893204
IL10RA	-1.3088786941580755
TMPRSS4	-0.4834531400966184
SCN4B	-0.15325982142857147
SCN2B	0.3784465346534653
AMICA1	-1.0051870837988828
MPZL3	-1.8578025423728808
MPZL2	-1.1951214953271028
CD3E	-1.4187956043956047
CD3D	-0.07472609195402301
CD3G	-0.7870094594594594
UBE4A	0.9239628235294117
ATP5L	2.5790566037735854
KMT2A	-0.19866247142857144
TTC36	1.1419542056074767
TMEM25	0.6569070796460178
IFT46	-1.0010000000000001
ARCN1	1.200107681818182
PHLDB1	-0.7646366753585397
DDX6	3.6642465000000004
CXCR5	-0.2784586206896552
BCL9L	-0.35654039727582304
UPK2	-0.40764958677685953
FOXR1	-0.5868244755244756
CCDC84	-0.23794178082191786
RPS25	-0.47939655172413803
TRAPPC4	0.4805981651376148
HYOU1	-0.9799872633744855
HMBS	-0.1064467032967033
H2AFX	0.16048085106382975
DPAGT1	1.0121381
C2CD2L	0.5925762411347519
HINFP	-0.5075389099526066
ABCG4	0.20821096119402988
NLRX1	-1.1138973891797557
PDZD3	-0.35499187558922557
CCDC153	-0.006733684210526404
CBL	-0.26816199551569503
MCAM	-0.8060196319018403
RNF26	0.04232401574803148
C1QTNF5	-0.23630526315789477
MFRP	-0.4506572815533981
USP2	0.7614096463022508
THY1	-0.48320454545454533
PVRL1	0.22513122676579933
TRIM29	-0.9551575187969924
OAF	0.2152422535211267
POU2F3	-0.040715151515151454
TMEM136	-1.2826591666666665
ARHGEF12	0.6722204841149774
GRIK4	0.5405395299145299
TBCEL	1.186565168539326
TECTA	-0.6354209863588667
SC5D	-1.9898715596330274
SORL1	-1.8332053584905659
BLID	-0.7591351851851854
UBASH3B	-1.100423489932886
CRTAM	-1.874497906976744
C11orf63	-1.9000069306930691
BSX	-0.18719439393939408
HSPA8	-1.0906504918032789
CLMP	-0.36711897435897434
GRAMD1B	-0.5704254777070064
SCN3B	-0.2503613861386138
ZNF202	-0.8917988970588233
OR6X1	-1.2245807692307693
OR6M1	-1.4331728476821193
TMEM225	-1.3311228260869565
OR8D4	-2.185290909090909
OR4D5	-0.8207270909090908
OR6T1	-0.9381336781609194
OR10S1	-1.3250000000000002
OR10G4	-0.963711280487805
OR10G9	-0.7022228395061728
OR10G8	-0.3843583333333334
OR10G7	-0.5658418176470588
VWA5A	-1.1922516304347825
OR8G5	-1.7519226666666667
OR8D1	-3.5449888961038964
OR8D2	-1.9488881578947368
OR8B2	-3.3458539999999997
OR8B3	-1.6101985815602837
OR8B4	-0.7171778523489933
OR8B8	-0.6250272108843535
OR8B12	-1.4966313333333332
OR8A1	-0.7557286624203821
PANX3	-0.5098202051282051
TBRG1	1.1534719387755101
SIAE	-1.4069800781250001
SPA17	0.9843333333333333
NRGN	0.0711599999999999
VSIG2	-0.5622567164179105
ESAM	-0.8676643388429751
MSANTD2	1.2493705179282868
ROBO3	-0.5074510869565217
ROBO4	-0.5673024378109452
HEPACAM	-0.07028723404255327
HEPN1	-0.17316216216216215
CCDC15	-0.19590097264437686
SLC37A2	-0.5581731800766283
TMEM218	-0.36256521739130443
PKNOX2	1.757696396396396
FEZ1	-0.8514736842105264
STT3A	0.16416559766763855
CHEK1	0.6358262841530055
ACRV1	-1.078742741935484
PATE1	-1.7259869565217396
PATE2	-1.4443069767441863
PATE3	-1.7900270270270273
PATE4	-0.14498694444444438
HYLS1	0.26933235294117647
PUS3	-0.12934455026455016
DDX25	-0.15249346733668348
CDON	-1.9645827846153847
RPUSD4	-1.0904395833333334
FAM118B	-0.26003921568627447
SRPR	0.6117987106918239
FOXRED1	-1.0614181027667984
TIRAP	-2.594908461538462
DCPS	-1.4376753246753249
ST3GAL4	-0.41727579617834404
KIRREL3	-0.7935180693069308
ETS1	-0.9039873429951691
FLI1	0.05782222772277227
KCNJ1	-1.800065030674847
KCNJ5	-1.4715092783505155
C11orf45	-1.1073692307692302
TP53AIP1	-1.3865699999999999
ARHGAP32	-1.6800883513248281
BARX2	-1.1919076923076923
TMEM45B	-2.663010833333333
NFRKB	-1.7921953012048193
PRDM10	-2.190792205323194
APLP2	-1.22501
ST14	-1.5708339853300732
ZBTB44	1.6032892682926827
ADAMTS8	-1.263658158995816
ADAMTS15	-0.6862809160305343
C11orf44	-1.019796875
SNX19	-1.5981373166023167
NTM	0.12380327868852463
OPCML	0.4372897727272727
SPATA19	-1.0171694444444443
IGSF9B	-0.034606621026894865
JAM3	-1.8975895862068966
NCAPD3	-1.710086864274571
VPS26B	-0.41324172661870495
THYN1	-0.6312752688172044
ACAD8	-1.321932195121951
GLB1L3	-2.7420548172757475
GLB1L2	-1.9492441830065361
B3GAT1	-1.3926475634517765
IQSEC3	-0.1201571428571429
SLC6A12	-0.6737423310810811
SLC6A13	0.18412052980132446
KDM5A	-0.053770521978021964
CCDC77	-1.5319254022988507
B4GALNT3	-1.174892130801688
NINJ2	-0.6367792452830189
WNK1	0.20862242019302155
RAD52	-1.671527777777778
ERC1	-1.0409555555555554
WNT5B	-1.0100710059171598
FBXL14	1.1243524444444444
ADIPOR2	0.06728443113772449
CACNA2D4	-1.2852230683918668
LRTM2	-0.9667461928934008
DCP1B	-1.4101102990033225
CACNA1C	0.12057790811339202
FKBP4	-0.6699047179487181
ITFG2	-1.3484835497835497
NRIP2	-0.25860000000000005
FOXM1	-1.2407144607843137
RHNO1	-1.184582142857143
TULP3	-1.7996193162393161
TEAD4	0.06753039215686286
TSPAN9	-0.10134663551401871
PRMT8	0.4119582822085888
EFCAB4B	-0.7919868167202572
PARP11	-0.7284933962264152
CCND2	-0.3427669117647059
C12orf5	-3.3401835897435896
FGF23	-1.6302520325203251
FGF6	0.6331587719298245
C12orf4	-1.80761099009901
RAD51AP1	-0.7463417880794702
DYRK4	-0.08680610328638497
AKAP3	-1.5278577720207251
NDUFA9	-1.0866431578947369
GALNT8	-0.6502735507246378
KCNA6	-1.2265892142857142
KCNA1	1.1524566820276496
KCNA5	-0.8575180473372781
NTF3	-0.43717227642276435
VWF	-1.0062915471698113
CD9	-0.9536451612903225
PLEKHG6	-1.1149765375854215
TNFRSF1A	-1.0235593886462884
SCNN1A	-0.8048131147540983
LTBR	-1.4284833884297523
CD27	-0.9479510236220474
TAPBPL	-0.742765671641791
VAMP1	0.5434912280701755
MRPL51	-1.1644776363636364
NCAPD2	-1.2402259912536444
GAPDH	0.4373117647058823
IFFO1	0.5529585858585858
NOP2	-0.9887857279069767
CHD4	-0.4829855542021925
LPAR5	-0.03479465020576129
ACRBP	-1.2773365758754864
ING4	1.6165312500000002
ZNF384	0.6112806896551725
PIANP	0.3014989473684209
COPS7A	-0.6346711409395973
MLF2	-1.4817548387096773
PTMS	-0.27416060606060605
LAG3	-0.7218984615384615
CD4	-1.5484054545454544
GPR162	-0.2013084745762712
LEPREL2	2.4226310185185187
GNB3	-0.665361369047619
CDCA3	-0.913568
USP5	-0.21922691358024693
TPI1	-0.8457777551020408
SPSB2	0.4823150326797385
LRRC23	-0.7416006756756756
ENO2	-0.13422590909090906
ATN1	-0.41513856200527705
C12orf57	-0.5110614285714286
PTPN6	-1.2778698305084744
PHB2	-0.6318324324324325
LPCAT3	-0.20711858407079659
C1S	-1.5571907270096461
C1RL	-0.972957714876033
RBP5	-0.13715789473684203
CLSTN3	-0.3779376470588236
PEX5	-0.9721786786786787
ACSM4	-0.4100138721804511
CD163L1	-1.8431934398782346
CD163	-1.3112752808988763
APOBEC1	-1.3362739130434782
GDF3	-1.0823345238095239
DPPA3	-1.8385041666666666
CLEC4C	-0.72009875
NANOGNB	-1.010205357142857
NANOG	-1.4742254098360656
SLC2A14	-1.4316391828358208
SLC2A3	-1.6013886274509805
FOXJ2	-1.1241183333333333
C3AR1	-1.0639513559322034
NECAP1	0.5065281690140845
CLEC4A	-0.728136559139785
ZNF705A	-0.7202757943925234
FAM90A1	-0.662815938697318
CLEC6A	-0.29453580246913574
CLEC4D	-0.8473762500000002
CLEC4E	-1.368875294117647
AICDA	-1.458973333333333
MFAP5	-0.5845853658536586
RIMKLB	1.6503080213903742
A2ML1	-0.6111216833095577
PHC1	-0.715884512635379
M6PR	-1.022703149606299
KLRG1	-0.44579268292682916
A2M	-0.8773512517006804
PZP	-1.5142917009602195
KLRB1	-0.5166252873563218
CLEC2D	-1.1911267605633802
CLECL1	-0.5429015625
CD69	-1.566725974025974
KLRF1	0.12465128205128209
CLEC2B	-0.631061224489796
KLRF2	-0.636013043478261
CLEC2A	-0.7944491228070175
CLEC12A	-1.5412257608695652
CLEC1B	-0.2453386206896552
CLEC12B	-0.8173700000000003
CLEC9A	-0.8054870588235294
CLEC1A	-0.3209017391304348
CLEC7A	-0.5772358490566037
OLR1	-0.46208495652173914
TMEM52B	-1.8306687777777777
GABARAPL1	0.9530243902439024
KLRD1	-1.259546875
KLRK1	-1.9847904225352113
KLRC4	-1.0029557377049185
KLRC3	-1.224236170212766
KLRC2	-1.4004640449438202
KLRC1	-1.3037846153846155
MAGOHB	0.6787780000000001
STYK1	-0.6681039408866993
YBX3	0.6685495495495496
TAS2R7	-1.9401016666666668
TAS2R8	-1.731699115044248
TAS2R9	-1.8688235772357724
PRR4	-0.6753916666666666
TAS2R10	-1.589905405405405
TAS2R13	-1.0286043103448275
PRH2	-0.45030618556701035
TAS2R14	-2.066877851851852
TAS2R50	-1.1755733333333334
TAS2R42	-1.3038975609756098
PRB4	-0.5981228395061727
PRB1	-0.9078553153846153
PRB2	-0.878090812720848
ETV6	0.1790367171717171
BCL2L14	-1.2242645390070923
LRP6	0.6837348441926346
MANSC1	-2.5112863436123343
LOH12CR1	-0.8235250000000001
DUSP16	-1.5073074267100977
CREBL2	-0.3177477272727274
GPR19	-1.8862236612021857
CDKN1B	-0.0387011494252873
APOLD1	-0.023329479768786063
DDX47	-1.1860357546296298
GPRC5A	-1.5512327567567565
GPRC5D	-0.5167815476190476
HEBP1	-1.6865280898876405
KIAA1467	-1.8159348265895954
GSG1	-0.2404845454545454
EMP1	-1.5225150684931508
GRIN2B	-0.3373847792998477
ATF7IP	-0.31251283048211503
PLBD1	-0.8259842323651453
GUCY2C	-1.526549886104784
HIST4H4	-3.6705089230769232
H2AFJ	-0.47118666666666653
WBP11	0.9429368604651163
C12orf60	-0.2634269662921349
SMCO3	-0.6720515463917524
ART4	-0.9371410447761195
MGP	0.09500400000000006
ERP27	-0.9266538461538462
ARHGDIB	-1.1067431818181819
PDE6H	-0.47075641025641035
RERG	-0.2794454545454546
PTPRO	-0.7133750763358779
EPS8	-1.1080808450704225
STRAP	0.7540596153846152
DERA	-1.3932981012658228
MGST1	-1.0836739726027396
LMO3	1.0639316666666665
RERGL	-0.4460384615384616
PIK3C2G	-0.12827281535648996
PLCZ1	-0.497126267281106
CAPZA3	-0.46310192307692305
PLEKHA5	-0.8558743428571428
AEBP2	1.7997113793103447
PDE3A	-0.3510168672566372
SLCO1C1	0.07040384126984128
SLCO1B3	-0.5982393493150684
SLCO1B7	-0.36307262773722626
SLCO1B1	-0.4524744827586207
SLCO1A2	-0.2507686956521739
IAPP	-1.0019613636363636
PYROXD1	-0.16923743000000008
RECQL	-1.9714214634146343
GOLT1B	1.5192786885245901
C12orf39	-1.0670946428571428
GYS2	-1.0947553333333333
LDHB	-1.342580201342282
KCNJ8	-1.5001121052631579
ABCC9	-1.2439476102418208
CMAS	-0.12547133333333332
ST8SIA1	0.32674771604938274
C2CD5	-0.4911395604395605
ETNK1	1.2646028169014085
SOX5	1.0953965329512894
BCAT1	-2.2287525773195873
C12orf77	0.1953880597014925
LRMP	-1.4612088349514565
CASC1	-2.6263189694656486
LYRM5	2.7273666666666667
KRAS	3.219257575757575
IFLTD1	-1.16167
RASSF8	-2.54583821656051
BHLHE41	0.1982088284671533
SSPN	0.9096031746031746
ITPR2	-2.0474495943396227
ASUN	-0.250288129496403
FGFR1OP2	-0.8927682926829268
TM7SF3	-2.060765708955224
MED21	-1.3609015151515151
C12orf71	-0.7271201754385966
STK38L	-0.32950898203592804
ARNTL2	-0.2736849420849421
SMCO2	-0.7235776153846154
PPFIBP1	-1.6605305555555556
REP15	-1.5640536082474228
MRPS35	-1.2594413793103447
MANSC4	-2.1080770270270266
KLHL42	-1.0259820948616598
PTHLH	-1.7561304347826086
CCDC91	-0.1676907894736842
FAR2	-1.4952278301886794
ERGIC2	1.3276833333333333
TMTC1	-1.3400725536992841
IPO8	-2.046805037783375
CAPRIN2	-0.15583409090909095
TSPAN11	-0.6681008064516128
DDX11	-0.6419006410256409
FAM60A	-0.8863333333333334
DENND5B	-1.4433906716417912
METTL20	-1.706588888888889
AMN1	-0.5281768421052632
H3F3C	-0.5818084507042253
KIAA1551	-2.3142568150289016
BICD1	-0.48136410891089104
FGD4	-1.188664262295082
DNM1L	-0.09358500000000003
YARS2	-1.4266136363636364
PKP2	-2.2491045023696685
SYT10	-1.542560580357143
ALG10	-2.003477864583333
ALG10B	-0.9673895833333334
CPNE8	-1.1969142259414225
KIF21A	-0.516964855907781
ABCD2	0.20978823529411766
C12orf40	0.3328473933649289
SLC2A13	-0.3091619186046511
LRRK2	-1.2673345333333332
CNTN1	-1.6432602197802195
PDZRN4	-1.5941313689095127
GXYLT1	-0.6608803278688525
YAF2	1.7423258426966293
PPHLN1	0.8569748743718593
ZCRB1	0.9455901408450702
PRICKLE1	-3.24361994047619
ADAMTS20	-0.8508853421052632
PUS7L	-0.5199351851851853
IRAK4	-0.44746223404255325
TWF1	1.1046325757575757
TMEM117	-1.365365025380711
NELL2	-0.4435505952380952
DBX2	-1.2281194240837696
ANO6	-1.816217355371901
ARID2	1.84925726681128
SCAF11	0.5712379591836735
SLC38A1	-1.2507447004608296
SLC38A2	0.449544347826087
SLC38A4	-0.5041685258964144
AMIGO2	-2.1742727642276423
PCED1B	-1.4700675324675325
RPAP3	-0.11726569037656903
ENDOU	-0.6687051612903225
RAPGEF3	-0.5130975409836065
SLC48A1	-0.20251746987951807
HDAC7	-0.2499747008547009
VDR	-0.05893963636363639
TMEM106C	-0.7855237704918031
COL2A1	-0.04823409980430529
SENP1	0.9308142307692306
PFKM	0.014079523809523766
ASB8	-0.0814657534246575
C12orf68	2.032729702970297
OR10AD1	-0.2872322147651007
H1FNT	-2.068668309859155
ZNF641	0.4939829896907216
ANP32D	-0.8632500000000001
C12orf54	-0.10800000000000003
OR8S1	-1.703877486910995
LALBA	0.5904347826086956
KANSL2	0.9131840182648402
CCNT1	0.6854428985507246
ADCY6	-0.24170247116968704
CACNB3	-0.03460251046025103
DDX23	0.42857082152974507
RND1	-0.6312917431192661
CCDC65	-0.5553911656441717
FKBP11	1.071032743362832
ARF3	0.8796951219512196
WNT10B	0.0797813397129186
WNT1	0.16879736744186036
DDN	0.009439503386004626
PRKAG1	0.8435481595092024
KMT2D	0.10051259993694832
RHEBL1	1.2619640659340658
DHH	-0.4771992125984252
LMBR1L	1.0136136200716845
TUBA1B	1.3076839449541284
TUBA1A	1.3234908256880733
TUBA1C	0.8714752293577982
PRPH	-0.005170251046025186
TROAP	-0.10994647186147193
C1QL4	-1.002791156462585
DNAJC22	-0.0208967032967033
SPATS2	0.3453800796812748
KCNH3	-0.27705577812018495
MCRS1	0.6171716049382716
PRPF40B	1.0968737931034482
FAM186B	-0.8778587765957445
FMNL3	0.1876562993762993
TMBIM6	1.3255218309859154
NCKAP5L	-0.8163961189903847
BCDIN3D	0.7032470588235294
FAIM2	0.045496551724137906
AQP2	-0.6152142045454546
AQP5	-0.9490076073619632
AQP6	-1.1296036216216216
RACGAP1	0.6895700336700337
ASIC1	0.8758657794676807
SMARCD1	1.4923130327868852
GPD1	-0.30326508875739655
COX14	-0.7476785714285715
CERS5	0.9087084848484849
LIMA1	-0.910148253968254
FAM186A	-1.2581749481621112
LARP4	1.0706665217391307
DIP2B	-0.0007835035629454235
ATF1	0.24515759124087583
TMPRSS12	-0.6059698717948719
METTL7A	-0.5211943396226415
HIGD1C	0.9995681818181819
SLC11A2	0.2384175895765473
LETMD1	1.3879173295454548
CSRNP2	-0.4684959854014598
TFCP2	0.38389444444444454
POU6F1	-0.5049079268292683
DAZAP2	2.5386675925925926
SMAGP	1.3870047916666666
BIN2	-0.2704525093632959
CELA1	0.1580464748201438
GALNT6	0.000804020979021012
SLC4A8	-0.10973510204081631
SCN8A	0.46546773794808405
ANKRD33	-0.6504301960784313
ACVRL1	-0.07982933852140088
ACVR1B	-0.8498921348314606
GRASP	-0.8238198015873016
NR4A1	-0.976991907514451
C12orf44	-0.36372149532710285
KRT80	-0.22325033175355455
KRT7	-0.47460166666666664
KRT86	0.6524055793991416
KRT81	-0.08016758196721306
KRT83	-0.011865957446808477
KRT85	-0.6701238866396761
KRT84	-0.6138130718954248
KRT82	-0.8606435104602511
KRT75	-1.0103857142857144
KRT6B	-0.38986093189964155
KRT6C	-0.27163118279569887
KRT6A	-0.32436192170818506
KRT5	-1.5563782894736842
KRT71	-0.09181249999999998
KRT74	-0.920018326693227
KRT72	-0.83708755186722
KRT73	-0.4571454901960785
KRT2	-1.4158344376899696
KRT1	-1.8492874617737005
KRT77	-1.2523734317343174
KRT76	-0.7788996742671009
KRT3	-1.1612086419753085
KRT4	-0.8493502074688797
KRT79	-0.7121184758364312
KRT78	-0.811265991902834
KRT8	-0.468187447698745
KRT18	0.09529822115384613
EIF4B	0.7450869230769231
TENC1	-0.9325389913899138
SPRYD3	0.7344098039215686
IGFBP6	-0.38842758620689655
SOAT2	-0.41702218181818185
CSAD	-0.3872501818181817
ZNF740	1.5923453333333333
ITGB7	-0.4014644987775061
RARG	0.19107174887892375
MFSD5	-0.34576388888888887
ESPL1	-0.6095000175284838
PFDN5	1.10238125
C12orf10	-0.53340202020202
AAAS	-0.48952647975077884
SP7	-0.3329612451361869
SP1	1.5372346411483255
AMHR2	0.0600705678233438
PRR13	-0.1131328571428572
PCBP2	3.868625842696629
MAP3K12	0.35398629282868527
TARBP2	0.42359635071090046
NPFF	0.49303508771929827
ATF7	0.9945330181818182
ATP5G2	1.1499682926829269
CALCOCO1	-0.24331987577639752
HOXC13	0.7686173936170212
HOXC12	0.5318301204819276
HOXC11	1.4245999999999999
HOXC10	2.203194968553459
HOXC6	3.605509814814815
HOXC9	2.1367703703703698
HOXC8	2.4690306122448975
HOXC4	2.5441703999999996
HOXC5	3.650699999999999
SMUG1	-0.33172924025974027
CBX5	0.37871111111111116
HNRNPA1	0.7721959537572256
NFE2	-0.41862067632850236
COPZ1	1.0853210526315789
GPR84	-0.5829000000000001
ZNF385A	0.26907695473251036
ITGA5	-0.22430810619469022
GTSF1	1.61967
NCKAP1L	0.093864859437751
PDE1B	0.0238761506276151
PPP1R1A	0.7331494252873564
LACRT	-1.002748717948718
DCD	-0.570690625
MUCL1	-2.1668078125
TESPA1	-0.2920520403587444
NEUROD4	0.01731653594771239
OR9K2	-1.4296645222929933
OR10A7	-1.2600690322580645
OR6C74	-3.4103110344827594
OR6C6	-2.3792276119402986
OR6C1	-1.9782553846153843
OR6C3	-3.765711029411765
OR6C75	-1.9507337241379312
OR6C65	-1.9881015151515151
OR6C76	-2.773444366197183
OR6C2	-5.032377205882352
OR6C70	-2.1043379844961243
OR6C68	-4.706
OR6C4	-1.8026751773049647
OR2AP1	-2.4318666666666666
OR10P1	-1.5239103825136617
METTL7B	-0.41848916666666686
ITGA7	-0.29530755700325734
BLOC1S1	0.5693810810810811
RDH5	0.016867901041666727
CD63	-0.6150353982300886
GDF11	1.0390902777777777
SARNP	1.8312285714285716
ORMDL2	1.2179831168831168
DNAJC14	1.1497146491228067
MMP19	-0.1325701886792453
WIBG	-0.45311782178217813
DGKA	-0.08743173374613006
PMEL	0.6062583756345179
CDK2	0.8501747368421053
RAB5B	1.5870505376344086
SUOX	-0.13609299999999996
IKZF4	1.508926644736842
RPS26	-1.2356457627118647
ERBB3	-0.21586061068702295
PA2G4	1.5012813609467457
RPL41	2.6231666666666666
ZC3H10	0.269714938271605
ESYT1	-0.6064293718166384
MYL6B	0.7308611650485436
MYL6	0.8607876923076923
SMARCC2	0.6408626991869919
RNF41	0.09823388888888873
NABP2	-0.18018173913043486
SLC39A5	0.29603829670329673
ANKRD52	1.4782017094017095
COQ10A	0.5206928057553957
CS	1.056289655172414
CNPY2	1.3199573170731707
PAN2	0.4102185512367491
IL23A	-0.675742268041237
STAT2	-0.9460060695187167
APOF	-0.24846390532544374
TIMELESS	-0.6632534508348794
MIP	1.1596174698795179
SPRYD4	0.29869099099099106
GLS2	1.110979927586207
RBMS2	-0.033116746411483315
BAZ2A	0.5603208444902165
ATP5B	0.3207862802768166
PTGES3	2.5410511111111114
NACA	0.685791569282137
PRIM1	0.3256388489208632
HSD17B6	-1.0089308724832216
SDR9C7	-0.48018726114649696
RDH16	-0.7893176100628929
GPR182	-1.0099566517857141
ZBTB39	-0.8249538081761008
TAC3	-0.1742321428571428
MYO1A	-0.38430854700854694
TMEM194A	1.0202093333333333
NAB2	0.3152822147651008
STAT6	0.11398995327102804
LRP1	-0.5032586146341463
NXPH4	-0.5121683675675676
SHMT2	-0.297275092936803
NDUFA4L2	-0.6510769230769231
STAC3	1.4089929487179487
R3HDM2	1.6621278755364808
INHBC	-0.1999201842105264
INHBE	-0.04175024630541876
GLI1	0.02258921732283461
ARHGAP9	-0.7950459079903147
MARS	-0.05285460829493095
DDIT3	0.14551276595744686
MBD6	1.8635776511954993
DCTN2	0.6767930693069306
KIF5A	0.2627671171171171
PIP4K2C	0.615418652849741
DTX3	0.5558074257425744
ARHGEF25	0.33771369426751596
SLC26A10	-0.07474398230088501
B4GALNT1	-0.3334844236760125
OS9	-0.17133092105263162
AGAP2	0.29394679347826086
TSPAN31	0.03433489583333332
CDK4	-0.08042366863905322
MARCH9	1.6155275
CYP27B1	-0.935786319218241
METTL1	0.10696115107913672
METTL21B	0.3855936086956521
TSFM	-0.5550492146596858
AVIL	-0.56989
CTDSP2	0.9574961832061069
XRCC6BP1	-1.0131846938775508
LRIG3	-1.826944431372549
SLC16A7	-2.089456
FAM19A2	0.26632758620689656
USP15	2.3090388732394365
MON2	0.31084893350062726
C12orf61	-0.10871505376344086
PPM1H	-0.23270458015267176
AVPR1A	-0.5930542990654206
DPY19L2	-0.21506996904024764
TMEM5	-0.5324606936416184
SRGAP1	-0.9069073165137616
C12orf66	-0.9617272727272728
C12orf56	-0.004308602150537659
XPOT	0.0378354922279792
TBK1	0.14320862589928057
RASSF3	-1.019632258064516
GNS	-1.1112865612648222
TBC1D30	-1.487201445086705
WIF1	-0.2537234302325581
LEMD3	0.582802625820569
MSRB3	-0.31518556701030936
HMGA2	1.3549285714285713
LLPH	-1.2780000000000002
TMBIM4	-0.6599392857142857
IRAK3	-1.1153652586206895
HELB	-2.0981292237442926
GRIP1	-1.005905957854406
CAND1	0.6858402621722847
DYRK2	0.17052045614035086
IFNG	-1.557009433962264
IL26	-0.34864
IL22	-0.4750384615384615
MDM1	-0.393250641025641
RAP1B	2.4167368421052635
NUP107	-0.5136385638297872
SLC35E3	0.1565954838709677
MDM2	-0.2752587301587301
CPM	-1.1920666666666666
CPSF6	1.9416593650793652
LYZ	-1.802875
YEATS4	0.8855774999999999
FRS2	0.9488488209606988
CCT2	0.18478267716535438
LRRC10	-0.39723237410071954
BEST3	-1.5875540000000001
RAB3IP	0.06509289340101528
CNOT2	4.1040340772532184
KCNMB4	2.1318260869565218
PTPRB	-0.8979372249752231
PTPRR	-0.23132127659574475
TSPAN8	-0.9059138297872342
LGR5	-0.7647130733944952
ZFC3H1	1.292719724310777
THAP2	2.257373493975904
